# __s0 __s1 __s2 __s3 __s4 __s5 __s6 __s7 __s8 __s9 __s10 __s11 __s12 __s13 __s14 __s15 __s16 __s17 __s18 __s19 __s20 __s21 __s22 __s23 __s24 __s25 __s26 __s27 __s28 __s29 __s30 __s31 __s32 __s33 __s34 oT4 oT8 oNK oDC oM14 oM16 oB oT4_T4 oT4_T8 oT4_NK oT4_DC oT4_M14 oT4_M16 oT4_B oT8_T8 oT8_NK oT8_DC oT8_M14 oT8_M16 oT8_B oNK_NK oNK_DC oNK_M14 oNK_M16 oNK_B oDC_DC oDC_M14 oDC_M16 oDC_B oM14_M14 oM14_M16 oM14_B oM16_M16 oM16_B oB_B
1.300000000000000044e-01 6.999999999999999278e-02 5.999999999999999778e-02 6.000000000000000125e-03 5.999999999999999778e-02 1.000000000000000021e-02 5.000000000000000278e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 1.300000000000000044e-01 6.999999999999999278e-02 5.999999999999999778e-02 6.000000000000000125e-03 5.999999999999999778e-02 1.000000000000000021e-02 5.000000000000000278e-02 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00 0.000000000000000000e+00
1.251394928606256451e-01 6.737755609653243993e-02 5.775001726279815201e-02 5.774820355338057543e-03 5.774946380528531154e-02 9.624529530946713402e-03 4.813437137425594786e-02 8.178641454175564294e-04 8.818592972177472953e-04 7.566532698781471000e-04 7.577452863686646924e-05 7.572572828188634930e-04 1.262964605177192530e-04 6.269380094699407348e-04 2.380530844065703350e-04 4.084711943191024074e-04 4.087102126462747835e-05 4.083886937875464362e-04 6.815854379918402119e-05 3.385889842661978606e-04 1.753704849654217398e-04 3.504469778114655573e-05 3.502243880170874272e-04 5.844109448418980497e-05 2.904071227913167328e-04 1.754384033536955661e-06 3.504636344407950882e-05 5.844713313611105086e-06 2.908955215453995385e-05 1.751048764263567908e-04 5.843732075391351122e-05 2.909723930404790881e-04 4.878138719156902150e-06 4.853605874635295381e-05 1.205482526376008335e-04 1.251394928606256451e-01 6.737755609653243993e-02 5.775001726279815201e-02 5.774820355338057543e-03 5.774946380528531154e-02 9.624529530946713402e-03 4.813437137425594786e-02 1.635728290835112859e-03 8.818592972177472953e-04 7.566532698781471000e-04 7.577452863686646924e-05 7.572572828188634930e-04 1.262964605177192530e-04 6.269380094699407348e-04 4.761061688131406700e-04 4.084711943191024074e-04 4.087102126462747835e-05 4.083886937875464362e-04 6.815854379918402119e-05 3.385889842661978606e-04 3.507409699308434796e-04 3.504469778114655573e-05 3.502243880170874272e-04 5.844109448418980497e-05 2.904071227913167328e-04 3.508768067073911322e-06 3.504636344407950882e-05 5.844713313611105086e-06 2.908955215453995385e-05 3.502097528527135816e-04 5.843732075391351122e-05 2.909723930404790881e-04 9.756277438313804300e-06 4.853605874635295381e-05 2.410965052752016670e-04
1.207558066179971606e-01 6.500246668562420505e-02 5.570814178933208849e-02 5.570125907018459895e-03 5.570605526354648063e-02 9.282892121502694244e-03 4.645889071394505160e-02 1.554347435768840260e-03 1.677977960743668850e-03 1.441201934268425021e-03 1.445370197667571622e-04 1.443513551507172830e-03 2.409138199494557063e-04 1.187354224229726207e-03 4.541588017136607611e-04 7.800034079791092964e-04 7.809093342129261740e-05 7.796810256571550619e-04 1.303050655676294171e-04 6.431573175796086563e-04 3.354804054275649806e-04 6.698131476820885419e-05 6.689640371291940071e-04 1.117626475135665874e-04 5.519840581542710505e-04 3.357296989078062142e-06 6.698734514446127053e-05 1.117837856373798153e-05 5.538450733892805406e-05 3.344518450426125860e-04 1.117474234024563103e-04 5.541476635278428644e-04 9.344368710981801026e-06 9.251180607849366288e-05 2.282848545730283203e-04 1.207558066179971606e-01 6.500246668562420505e-02 5.570814178933208849e-02 5.570125907018459895e-03 5.570605526354648063e-02 9.282892121502694244e-03 4.645889071394505160e-02 3.108694871537680520e-03 1.677977960743668850e-03 1.441201934268425021e-03 1.445370197667571622e-04 1.443513551507172830e-03 2.409138199494557063e-04 1.187354224229726207e-03 9.083176034273215222e-04 7.800034079791092964e-04 7.809093342129261740e-05 7.796810256571550619e-04 1.303050655676294171e-04 6.431573175796086563e-04 6.709608108551299611e-04 6.698131476820885419e-05 6.689640371291940071e-04 1.117626475135665874e-04 5.519840581542710505e-04 6.714593978156124285e-06 6.698734514446127053e-05 1.117837856373798153e-05 5.538450733892805406e-05 6.689036900852251720e-04 1.117474234024563103e-04 5.541476635278428644e-04 1.868873742196360205e-05 9.251180607849366288e-05 4.565697091460566405e-04
1.167919173806598460e-01 6.284548382403282174e-02 5.384988307793641543e-02 5.383516976841630670e-03 5.384545224602208663e-02 8.971132411866819881e-03 4.495051732008118611e-02 2.219239441172863453e-03 2.398552393763740773e-03 2.062172753670613035e-03 2.071133547216018713e-04 2.067154683793985710e-03 3.452241514234940102e-04 1.689386399621026560e-03 6.508994342935444082e-04 1.118923520735001960e-03 1.120858235355528436e-04 1.118215171247576760e-03 1.871401016833986266e-04 9.178002964148144344e-04 4.821137876856829521e-04 9.617074919176135900e-05 9.598829160332099071e-04 1.605582263270547978e-04 7.881811807345502586e-04 4.826294616767806372e-06 9.618305324531349664e-05 1.605997618839279204e-05 7.921747704221277680e-05 4.798720322420847641e-04 1.605238236407661935e-04 7.928440415328830496e-04 1.344631699763486903e-05 1.324686748748006625e-04 3.247923048492505692e-04 1.167919173806598460e-01 6.284548382403282174e-02 5.384988307793641543e-02 5.383516976841630670e-03 5.384545224602208663e-02 8.971132411866819881e-03 4.495051732008118611e-02 4.438478882345726906e-03 2.398552393763740773e-03 2.062172753670613035e-03 2.071133547216018713e-04 2.067154683793985710e-03 3.452241514234940102e-04 1.689386399621026560e-03 1.301798868587088816e-03 1.118923520735001960e-03 1.120858235355528436e-04 1.118215171247576760e-03 1.871401016833986266e-04 9.178002964148144344e-04 9.642275753713659041e-04 9.617074919176135900e-05 9.598829160332099071e-04 1.605582263270547978e-04 7.881811807345502586e-04 9.652589233535612744e-06 9.618305324531349664e-05 1.605997618839279204e-05 7.921747704221277680e-05 9.597440644841695283e-04 1.605238236407661935e-04 7.928440415328830496e-04 2.689263399526973806e-05 1.324686748748006625e-04 6.495846096985011383e-04
1.131992122356356573e-01 6.088167001028846337e-02 5.215435981420636635e-02 5.212947508777945882e-03 5.214691622153017764e-02 8.685877988057413499e-03 4.358961533199529753e-02 2.820882947221256976e-03 3.052277907270876858e-03 2.626837077969258576e-03 2.642075064982687548e-04 2.635329322600776878e-03 4.403973240547628737e-04 2.139972731527897687e-03 8.304763365882199917e-04 1.428920163773604460e-03 1.432189870564322723e-04 1.427690742737842489e-03 2.392608733938600928e-04 1.166008642302472555e-03 6.167905128884098925e-04 1.229208533124332412e-04 1.226106718935102884e-03 2.053340960484329022e-04 1.001940249977956079e-03 6.176347368235086731e-06 1.229407222048183946e-04 2.053983937234643683e-05 1.008718880412856389e-04 6.129279423674114085e-04 2.052728799237037475e-04 1.009887507332742984e-03 1.722459209921825714e-05 1.688678149510408491e-04 4.114179169356471698e-04 1.131992122356356573e-01 6.088167001028846337e-02 5.215435981420636635e-02 5.212947508777945882e-03 5.214691622153017764e-02 8.685877988057413499e-03 4.358961533199529753e-02 5.641765894442513953e-03 3.052277907270876858e-03 2.626837077969258576e-03 2.642075064982687548e-04 2.635329322600776878e-03 4.403973240547628737e-04 2.139972731527897687e-03 1.660952673176439983e-03 1.428920163773604460e-03 1.432189870564322723e-04 1.427690742737842489e-03 2.392608733938600928e-04 1.166008642302472555e-03 1.233581025776819785e-03 1.229208533124332412e-04 1.226106718935102884e-03 2.053340960484329022e-04 1.001940249977956079e-03 1.235269473647017346e-05 1.229407222048183946e-04 2.053983937234643683e-05 1.008718880412856389e-04 1.225855884734822817e-03 2.052728799237037475e-04 1.009887507332742984e-03 3.444918419843651428e-05 1.688678149510408491e-04 8.228358338712943396e-04
1.099360395174846794e-01 5.908965474186295141e-02 5.060367716686647865e-02 5.056664034474847233e-03 5.059267386365448593e-02 8.424238749258659148e-03 4.235936717185100064e-02 3.366423640565328976e-03 3.646607274233587721e-03 3.141427223914898363e-03 3.164226011406534914e-04 3.154162508145393670e-03 5.274358963401891724e-04 2.545057697609942778e-03 9.947757296742310192e-04 1.713153981883944839e-03 1.718017693456939943e-04 1.711278937303447635e-03 2.871791353018312448e-04 1.390772700720067446e-03 7.408120762592050948e-04 1.474955769538932810e-04 1.470315604992651713e-03 2.465242755829075410e-04 1.195782017286787938e-03 7.420286638164721592e-06 1.475238200166698185e-04 2.466114220065883055e-05 1.205904825912541042e-04 7.349596917485437357e-04 2.464288082299307694e-04 1.207697074160321744e-03 2.071399603029311449e-05 2.021040010252319707e-04 4.893144273776928307e-04 1.099360395174846794e-01 5.908965474186295141e-02 5.060367716686647865e-02 5.056664034474847233e-03 5.059267386365448593e-02 8.424238749258659148e-03 4.235936717185100064e-02 6.732847281130657953e-03 3.646607274233587721e-03 3.141427223914898363e-03 3.164226011406534914e-04 3.154162508145393670e-03 5.274358963401891724e-04 2.545057697609942778e-03 1.989551459348462038e-03 1.713153981883944839e-03 1.718017693456939943e-04 1.711278937303447635e-03 2.871791353018312448e-04 1.390772700720067446e-03 1.481624152518410190e-03 1.474955769538932810e-04 1.470315604992651713e-03 2.465242755829075410e-04 1.195782017286787938e-03 1.484057327632944318e-05 1.475238200166698185e-04 2.466114220065883055e-05 1.205904825912541042e-04 1.469919383497087471e-03 2.464288082299307694e-04 1.207697074160321744e-03 4.142799206058622898e-05 2.021040010252319707e-04 9.786288547553856614e-04
1.069664647475999653e-01 5.745099647476346882e-02 4.918239233630277568e-02 4.913153286802417717e-03 4.916738629814070699e-02 8.183720531301529044e-03 4.124527025041850592e-02 3.862024298843721830e-03 4.187972643409796671e-03 3.611322191543878558e-03 3.642789901698192901e-04 3.628938994510437933e-03 6.072050645096902172e-04 2.909768770568964616e-03 1.145425160194193243e-03 1.974352258059897201e-03 1.981028713552385548e-04 1.971717088685610506e-03 3.313364949281100516e-04 1.594671848409486524e-03 8.553008450851346022e-04 1.701228184370119103e-04 1.694823827953458213e-03 2.845034648128615096e-04 1.371881412719825905e-03 8.569187880132015297e-06 1.701598690398785200e-04 2.846117790755365285e-05 1.385826105278171539e-04 8.471247141991772181e-04 2.843665763480252213e-04 1.388357916923518669e-03 2.394456488020954655e-05 2.325175604318061430e-04 5.594748150000324310e-04 1.069664647475999653e-01 5.745099647476346882e-02 4.918239233630277568e-02 4.913153286802417717e-03 4.916738629814070699e-02 8.183720531301529044e-03 4.124527025041850592e-02 7.724048597687443660e-03 4.187972643409796671e-03 3.611322191543878558e-03 3.642789901698192901e-04 3.628938994510437933e-03 6.072050645096902172e-04 2.909768770568964616e-03 2.290850320388386485e-03 1.974352258059897201e-03 1.981028713552385548e-04 1.971717088685610506e-03 3.313364949281100516e-04 1.594671848409486524e-03 1.710601690170269204e-03 1.701228184370119103e-04 1.694823827953458213e-03 2.845034648128615096e-04 1.371881412719825905e-03 1.713837576026403059e-05 1.701598690398785200e-04 2.846117790755365285e-05 1.385826105278171539e-04 1.694249428398354436e-03 2.843665763480252213e-04 1.388357916923518669e-03 4.788912976041909310e-05 2.325175604318061430e-04 1.118949630000064862e-03
1.042593403160811533e-01 5.594970586500094822e-02 4.787711534546158776e-02 4.781103082952001260e-03 4.785775270959806427e-02 7.962160620432841632e-03 4.023476029314253938e-02 4.313024953132412777e-03 4.681951476183172055e-03 4.041186472786873450e-03 4.082277462398544083e-04 4.064240182895436856e-03 6.804550314089170826e-04 3.238548868139775293e-03 1.283835659245169186e-03 2.214879548125333209e-03 2.223552955791297295e-04 2.211379272493658142e-03 3.721158442434326606e-04 1.779941379883983590e-03 9.612293319433902776e-04 1.910002858281973812e-04 1.901639202161682467e-03 3.195966929708136603e-04 1.532123788778709701e-03 9.632656442424391752e-06 1.910462854792395048e-04 3.197231325068686247e-05 1.550296777860435675e-04 9.504274184610245115e-04 3.194115298112358125e-04 1.553675980638620675e-03 2.694234485634967768e-05 2.604032781693686499e-04 6.227583667304734116e-04 1.042593403160811533e-01 5.594970586500094822e-02 4.787711534546158776e-02 4.781103082952001260e-03 4.785775270959806427e-02 7.962160620432841632e-03 4.023476029314253938e-02 8.626049906264825554e-03 4.681951476183172055e-03 4.041186472786873450e-03 4.082277462398544083e-04 4.064240182895436856e-03 6.804550314089170826e-04 3.238548868139775293e-03 2.567671318490338372e-03 2.214879548125333209e-03 2.223552955791297295e-04 2.211379272493658142e-03 3.721158442434326606e-04 1.779941379883983590e-03 1.922458663886780555e-03 1.910002858281973812e-04 1.901639202161682467e-03 3.195966929708136603e-04 1.532123788778709701e-03 1.926531288484878350e-05 1.910462854792395048e-04 3.197231325068686247e-05 1.550296777860435675e-04 1.900854836922049023e-03 3.194115298112358125e-04 1.553675980638620675e-03 5.388468971269935536e-05 2.604032781693686499e-04 1.245516733460946823e-03
1.017875624417163005e-01 5.457186455491366134e-02 4.667618965630784128e-02 4.659371014419240800e-03 4.665219316285919293e-02 7.757676123173588324e-03 3.931691082691760736e-02 4.724070717499634711e-03 5.133399142862777459e-03 4.435081028999749223e-03 4.486614578121026192e-04 4.464053614771048249e-03 7.478389035714840373e-04 3.535261975267295353e-03 1.411235467965639596e-03 2.436794218141312245e-03 2.447619085658358715e-04 2.432332830532881775e-03 4.098505168897280285e-04 1.948525892162534384e-03 1.059443639583585286e-03 2.103001934753178140e-04 2.092510736368249913e-03 3.520870518647062743e-04 1.678149835675625794e-03 1.061905672353242239e-05 2.103550593056912861e-04 3.522275382413678175e-05 1.700894991506107952e-04 1.045742948831908121e-03 3.518471084768008054e-04 1.705221590022297333e-03 2.973001479192791775e-05 2.860175126156989760e-04 6.799114340941492468e-04 1.017875624417163005e-01 5.457186455491366134e-02 4.667618965630784128e-02 4.659371014419240800e-03 4.665219316285919293e-02 7.757676123173588324e-03 3.931691082691760736e-02 9.448141434999269422e-03 5.133399142862777459e-03 4.435081028999749223e-03 4.486614578121026192e-04 4.464053614771048249e-03 7.478389035714840373e-04 3.535261975267295353e-03 2.822470935931279193e-03 2.436794218141312245e-03 2.447619085658358715e-04 2.432332830532881775e-03 4.098505168897280285e-04 1.948525892162534384e-03 2.118887279167170571e-03 2.103001934753178140e-04 2.092510736368249913e-03 3.520870518647062743e-04 1.678149835675625794e-03 2.123811344706484478e-05 2.103550593056912861e-04 3.522275382413678175e-05 1.700894991506107952e-04 2.091485897663816242e-03 3.518471084768008054e-04 1.705221590022297333e-03 5.946002958385583550e-05 2.860175126156989760e-04 1.359822868188298494e-03
9.952742084113457011e-02 5.330529190906817955e-02 4.556941311390046156e-02 4.546957104031301711e-03 4.554057152326724395e-02 7.568618889793534907e-03 3.848216985484909092e-02 5.099223696203567836e-03 5.546564945369625819e-03 4.796560337625573392e-03 4.859236594590184014e-04 4.831868663999100075e-03 8.099283274319611170e-04 3.803285832573076019e-03 1.528699497793831012e-03 2.641897805216082001e-03 2.655002960250085449e-04 2.636387732227184720e-03 4.448322778425413859e-04 2.102126038663761163e-03 1.150683904781299362e-03 2.281733610256327278e-04 2.268970223677374293e-03 3.822224428079872591e-04 1.811394906184268924e-03 1.153571201295001044e-05 2.282368389188875251e-04 3.823721184079586133e-05 1.839001046734566134e-04 1.133837933289622187e-03 3.819215797897381566e-04 1.844367571541186959e-03 3.232742869304855242e-05 3.095844131073522093e-04 7.315856392038656017e-04 9.952742084113457011e-02 5.330529190906817955e-02 4.556941311390046156e-02 4.546957104031301711e-03 4.554057152326724395e-02 7.568618889793534907e-03 3.848216985484909092e-02 1.019844739240713567e-02 5.546564945369625819e-03 4.796560337625573392e-03 4.859236594590184014e-04 4.831868663999100075e-03 8.099283274319611170e-04 3.803285832573076019e-03 3.057398995587662024e-03 2.641897805216082001e-03 2.655002960250085449e-04 2.636387732227184720e-03 4.448322778425413859e-04 2.102126038663761163e-03 2.301367809562598725e-03 2.281733610256327278e-04 2.268970223677374293e-03 3.822224428079872591e-04 1.811394906184268924e-03 2.307142402590002089e-05 2.282368389188875251e-04 3.823721184079586133e-05 1.839001046734566134e-04 2.267675866579244373e-03 3.819215797897381566e-04 1.844367571541186959e-03 6.465485738609710485e-05 3.095844131073522093e-04 1.463171278407731203e-03
