logFC	AveExpr	t	P.Value	adj.P.Val	B	peak_id	contrast
6.14818281327689	3.91972526100557	4.13075873355755	6.58311777209801e-05	0.00402493607857866	1.45462438897281	ENSG00000086475	Bulk_B_S-Bulk_B_U
-4.02756615458356	5.06315040220418	-4.25326718593809	4.10214784052837e-05	0.00290200113200101	1.96767974002069	ENSG00000087074	Bulk_B_S-Bulk_B_U
5.13231597661474	4.72047819880813	3.86966082066332	0.000174862367329	0.0077721720636495	0.640688547420782	ENSG00000087470	Bulk_B_S-Bulk_B_U
4.94301073587019	5.6794536628266	4.92049884066606	2.67617628767705e-06	0.000415637862058533	4.34386322519216	ENSG00000088986	Bulk_B_S-Bulk_B_U
2.3803825449548	8.42618472425881	4.06201263935691	8.54962058118344e-05	0.00484226382712142	1.28183938518323	ENSG00000090266	Bulk_B_S-Bulk_B_U
-5.95955842330579	4.27753608104002	-3.97550590283125	0.000118294328934293	0.00607753981962041	1.02177631323397	ENSG00000090382	Bulk_B_S-Bulk_B_U
3.94329585146737	6.21180091061247	4.17104297491316	5.64057503113683e-05	0.00375054830075983	1.65743384150827	ENSG00000090520	Bulk_B_S-Bulk_B_U
-2.26155716167976	8.85352052798329	-4.87459649312702	3.25464115592991e-06	0.000470283309749083	4.16177697876294	ENSG00000092820	Bulk_B_S-Bulk_B_U
5.30319059244282	3.79627213710057	4.13159450275963	6.56211372946487e-05	0.00402493607857866	1.48438645466094	ENSG00000092964	Bulk_B_S-Bulk_B_U
2.37209553643364	10.5024085882559	6.34495831491268	3.76105003845823e-09	3.9091775476652e-06	10.5749492746829	ENSG00000096384	Bulk_B_S-Bulk_B_U
7.40989021831905	2.17161839670809	5.43660169064506	2.75400035478732e-07	8.15533430342206e-05	6.21845622737387	ENSG00000099194	Bulk_B_S-Bulk_B_U
-2.77158860487265	6.42749962134052	-4.05520088865105	8.77253201934336e-05	0.00489811787790775	1.28735409103951	ENSG00000099622	Bulk_B_S-Bulk_B_U
5.21645777436965	5.46080237820798	4.44445836907239	1.9257338348055e-05	0.0016229594435849	2.5807934656442	ENSG00000099800	Bulk_B_S-Bulk_B_U
3.22260371755388	7.6127662533257	5.02363564927458	1.7171461634877e-06	0.000290025987013072	4.85214142271283	ENSG00000099901	Bulk_B_S-Bulk_B_U
-1.20594461978664	10.820280108849	-4.04277240598363	9.19364354075588e-05	0.00507565892046622	0.733683689683867	ENSG00000100316	Bulk_B_S-Bulk_B_U
7.42289817023572	3.12793399592945	5.25272891031636	6.28549059936016e-07	0.000135456430442651	5.39757877329588	ENSG00000100372	Bulk_B_S-Bulk_B_U
-3.59422601662913	7.75105024971471	-3.94814511642084	0.000130959694548195	0.0065056154144677	0.899622135030184	ENSG00000100644	Bulk_B_S-Bulk_B_U
2.8722995299534	8.03684396942585	3.7988155787071	0.000226230236642913	0.00934808243889616	0.433012944218629	ENSG00000100902	Bulk_B_S-Bulk_B_U
-4.10685488031612	5.33303515114145	-4.53523700199485	1.33477295876829e-05	0.00123530494649844	2.97147594156004	ENSG00000100982	Bulk_B_S-Bulk_B_U
-4.22006392687024	6.46600773124185	-4.48192612601064	1.65631629711231e-05	0.00148212886136302	2.77735684468921	ENSG00000101596	Bulk_B_S-Bulk_B_U
4.90841449153185	4.63961115673811	4.26959044188929	3.84894468621829e-05	0.00280470602607175	1.89876276887729	ENSG00000102738	Bulk_B_S-Bulk_B_U
10.9225793947223	2.09853575530064	10.3329461519229	1.89160076316423e-18	2.55593095118751e-14	29.6165172857348	ENSG00000102962	Bulk_B_S-Bulk_B_U
6.52037595947447	-1.04974125185388	4.82440364543218	4.02604216714026e-06	0.000514125867357767	3.88003777108178	ENSG00000103528	Bulk_B_S-Bulk_B_U
4.95291926096541	2.00400729883582	3.79152058410358	0.000232267132360271	0.00948155133671294	0.351679658171395	ENSG00000103642	Bulk_B_S-Bulk_B_U
6.61285041188907	1.03539811074041	5.31444370628183	4.77349285114986e-07	0.000113156904218837	5.6827026471443	ENSG00000103942	Bulk_B_S-Bulk_B_U
5.30055292874752	4.30208165763971	3.94626353267091	0.000131876631570462	0.00652716866586111	0.878256886310044	ENSG00000104228	Bulk_B_S-Bulk_B_U
6.86651456288419	1.60907679127582	4.44478522533537	1.92321040929409e-05	0.0016229594435849	2.49611574812878	ENSG00000104356	Bulk_B_S-Bulk_B_U
8.3316966910621	-3.00808047617671	5.28722087621829	5.39074010172635e-07	0.000123457085177163	5.34592860957444	ENSG00000104432	Bulk_B_S-Bulk_B_U
-2.07470122918881	7.7110293700077	-4.32274812971906	3.12429616097995e-05	0.00238505591678876	2.14835881047244	ENSG00000104529	Bulk_B_S-Bulk_B_U
-4.15463002699254	4.56636480120399	-4.31825290524906	3.18010314107643e-05	0.00241357394221119	2.19445785043668	ENSG00000104894	Bulk_B_S-Bulk_B_U
10.0114221282218	1.5808413982881	7.17817412560272	5.62288568835145e-11	8.44182571344497e-08	13.8763249763143	ENSG00000104951	Bulk_B_S-Bulk_B_U
7.07763807365169	-2.24867763439984	4.86597502967924	3.37607171741127e-06	0.000470283309749083	3.96029103970354	ENSG00000105246	Bulk_B_S-Bulk_B_U
5.76662105838937	-4.66777330882468	3.8281594765652	0.000203419610453476	0.00853604278399803	0.375593413010129	ENSG00000105492	Bulk_B_S-Bulk_B_U
6.51010993031516	2.24124386670155	4.57754918497517	1.12333167720842e-05	0.00109197536852087	2.99271356950734	ENSG00000105607	Bulk_B_S-Bulk_B_U
-1.55200939557945	10.9116421783075	-4.45422964006272	1.85165797474628e-05	0.00160382067658793	2.18098997183082	ENSG00000105640	Bulk_B_S-Bulk_B_U
-3.75374716463039	6.66924955605485	-4.56350878293339	1.18962696706029e-05	0.00113198870274075	3.08838891592816	ENSG00000105856	Bulk_B_S-Bulk_B_U
5.2121547394121	-2.82849541870827	3.94958940696703	0.000130259988036271	0.00649473416363873	0.819443986669254	ENSG00000105967	Bulk_B_S-Bulk_B_U
4.75635110401596	7.29956458071492	5.73193513691566	7.08233737889128e-08	2.51833007009418e-05	7.6054975081467	ENSG00000106028	Bulk_B_S-Bulk_B_U
4.44669201709515	4.90297906898905	4.58862781042272	1.07355459505004e-05	0.0010745088658012	3.09800291603901	ENSG00000107371	Bulk_B_S-Bulk_B_U
-4.35510398034747	6.43672236943052	-5.61017623826176	1.24561531549677e-07	4.10506198609569e-05	7.24493094240379	ENSG00000108559	Bulk_B_S-Bulk_B_U
3.10323906728285	8.10110858134253	4.37544078048435	2.53649241005592e-05	0.00198614988119854	2.39627812052316	ENSG00000108671	Bulk_B_S-Bulk_B_U
5.535741547722	6.25660793656842	4.73924596919719	5.75776595222652e-06	0.00069463333523647	3.66256766859405	ENSG00000108826	Bulk_B_S-Bulk_B_U
-1.97710105362706	10.6033882244371	-4.30391139536505	3.3646285690152e-05	0.00251176028864825	1.81470550749121	ENSG00000109475	Bulk_B_S-Bulk_B_U
5.96570728201319	4.42214397488869	4.47777902055072	1.68424510686843e-05	0.00149720525552672	2.68459564911734	ENSG00000109919	Bulk_B_S-Bulk_B_U
2.12784946628511	9.91994412993944	4.15753548829704	5.94118910238691e-05	0.00383420232966189	1.42539745837193	ENSG00000109971	Bulk_B_S-Bulk_B_U
-3.6438403441101	8.96772011819123	-5.75369236487648	6.39831191720049e-08	2.47011401786323e-05	7.9408760260511	ENSG00000110848	Bulk_B_S-Bulk_B_U
5.83818828940234	4.94705824367708	5.25165035446895	6.31568614408455e-07	0.000135456430442651	5.48789530722173	ENSG00000111231	Bulk_B_S-Bulk_B_U
5.13145861646564	6.19202207879035	4.81751754514049	4.14482117363694e-06	0.000523409567272732	3.9652951927478	ENSG00000111639	Bulk_B_S-Bulk_B_U
3.00047588151927	8.81598838435528	4.7302296414094	5.97866833244002e-06	0.000708629530771311	3.71788215128891	ENSG00000111716	Bulk_B_S-Bulk_B_U
6.88533165726881	-0.276700451677881	7.07739314596853	9.45447681133656e-11	1.1613535515889e-07	12.6743746175348	ENSG00000111732	Bulk_B_S-Bulk_B_U
4.35885277592414	6.56313816375984	4.05731173312226	8.70286812255269e-05	0.00487938398638722	1.29230837094753	ENSG00000111845	Bulk_B_S-Bulk_B_U
4.97734440925033	7.01741091220168	4.87071056093547	3.3088392069852e-06	0.000470283309749083	4.13232596781261	ENSG00000111875	Bulk_B_S-Bulk_B_U
-4.74599715983214	5.98112060384155	-4.57992485299327	1.11247329671148e-05	0.00108925646269315	3.11471301615816	ENSG00000111913	Bulk_B_S-Bulk_B_U
6.83605036978256	2.13178717840556	4.52343187122737	1.40031352180799e-05	0.00127451450513466	2.7653593390522	ENSG00000112167	Bulk_B_S-Bulk_B_U
-6.74623622836566	-2.30413986227376	-4.70533632844408	6.63202248941019e-06	0.000772516274800953	3.36382261182898	ENSG00000112799	Bulk_B_S-Bulk_B_U
3.15677383399845	7.07119343814007	4.09866817919758	7.44010394481069e-05	0.00437089932618618	1.43448141021806	ENSG00000113312	Bulk_B_S-Bulk_B_U
5.07558736219369	5.57802087500312	4.94360491794123	2.42410361151304e-06	0.00038534691763252	4.3809220441824	ENSG00000113643	Bulk_B_S-Bulk_B_U
5.72056612957021	4.57907091059688	3.85981272589513	0.00018127157317009	0.00796554389682841	0.617304129182472	ENSG00000113845	Bulk_B_S-Bulk_B_U
5.69178021421423	5.24537245760712	4.6270859685397	9.16770218617284e-06	0.00096776556202787	3.21668513499682	ENSG00000114491	Bulk_B_S-Bulk_B_U
3.82854583085909	5.42172436944279	3.78496377305465	0.000237823428532691	0.00965006055956071	0.397892214474574	ENSG00000114503	Bulk_B_S-Bulk_B_U
5.86098951290927	0.111549253771051	3.89562634728777	0.000158981671880668	0.00735790880565172	0.617901063545694	ENSG00000114737	Bulk_B_S-Bulk_B_U
5.80494945414236	1.76284772155286	4.28960326893265	3.55895750710363e-05	0.0026135127084774	2.00677278876531	ENSG00000114767	Bulk_B_S-Bulk_B_U
-2.85172529325563	6.86383934461586	-3.8799057657534	0.000168424065378031	0.00758581990462651	0.681648321460091	ENSG00000114861	Bulk_B_S-Bulk_B_U
6.00569496908051	5.10194885719459	5.10049202047717	1.22929561157509e-06	0.000230697809772258	4.91593489596597	ENSG00000115514	Bulk_B_S-Bulk_B_U
4.78558491964045	4.38172763957492	5.17377811920273	8.91335280693279e-07	0.000174546700184458	5.45897947302687	ENSG00000115919	Bulk_B_S-Bulk_B_U
5.8916844816919	4.73778472533152	4.64040512527487	8.67822367639981e-06	0.000949044991915068	3.17128956525315	ENSG00000116473	Bulk_B_S-Bulk_B_U
-2.51038409882357	6.76569520670779	-3.839164529119	0.00019544255546445	0.00825256190448642	0.554647661530205	ENSG00000116560	Bulk_B_S-Bulk_B_U
4.60806182253931	3.72212162915909	3.89802907917899	0.000157583684484542	0.00734231291294875	0.729971398799392	ENSG00000116649	Bulk_B_S-Bulk_B_U
-6.85474107393488	5.01225609150118	-4.90152502927274	2.90204061660745e-06	0.000440588458557303	4.22359798495233	ENSG00000116741	Bulk_B_S-Bulk_B_U
5.59607185854917	3.94343516063766	4.73249084491608	5.92250930742643e-06	0.000708185360725185	3.61258800582544	ENSG00000116815	Bulk_B_S-Bulk_B_U
5.70589960025932	3.78590093391147	4.31687677851989	3.19737815020577e-05	0.00241357394221119	2.1079616846749	ENSG00000117090	Bulk_B_S-Bulk_B_U
4.86666119722581	7.15066334346768	5.4750422259945	2.31295701113811e-07	7.10348564768116e-05	6.61685224614818	ENSG00000117395	Bulk_B_S-Bulk_B_U
6.36589904134815	6.30254644407154	6.20839087228138	7.32524721824522e-09	6.5985826941953e-06	9.60744002598006	ENSG00000117450	Bulk_B_S-Bulk_B_U
5.279731087043	7.09734179855351	6.14085100455555	1.01597358043009e-08	7.22517632566914e-06	9.36867974475999	ENSG00000118971	Bulk_B_S-Bulk_B_U
3.56148007075355	5.67597823621501	3.93926804369185	0.000135339669707419	0.00665400059195212	0.895265761765693	ENSG00000119013	Bulk_B_S-Bulk_B_U
5.98906009032907	5.00258627157332	4.19517770775553	5.13938253689002e-05	0.00349267016747052	1.70410978611417	ENSG00000119421	Bulk_B_S-Bulk_B_U
5.51258885579952	2.11301348765644	3.84492958968461	0.000191383367139142	0.00818345587589901	0.567497651855807	ENSG00000119508	Bulk_B_S-Bulk_B_U
4.72390222886908	4.44317439509603	4.34599264032186	2.85042422614084e-05	0.00218834841725085	2.17923779606027	ENSG00000119878	Bulk_B_S-Bulk_B_U
5.98809998900173	2.76629025331226	3.90017187081648	0.00015634682255507	0.00730989019503149	0.690599488978647	ENSG00000120053	Bulk_B_S-Bulk_B_U
-9.46712549488478	6.32396564053289	-7.50845634414727	1.00495486488893e-11	1.86770411949135e-08	15.4472161218626	ENSG00000120129	Bulk_B_S-Bulk_B_U
6.62845077092796	6.53223522398943	6.19478853396347	7.82516080213732e-09	6.60834829740497e-06	9.64038189146835	ENSG00000120437	Bulk_B_S-Bulk_B_U
6.79226411562252	2.25457117987065	4.60476412301401	1.00484754497367e-05	0.00102086466373566	3.08437335288389	ENSG00000120526	Bulk_B_S-Bulk_B_U
-4.04184870371353	6.05485243023288	-4.15675511135488	5.95901783029157e-05	0.00383420232966189	1.63214602867328	ENSG00000120616	Bulk_B_S-Bulk_B_U
3.10892635627098	8.44369175156415	3.85662070759851	0.000183396491871334	0.00799986919164953	0.601112179444347	ENSG00000120699	Bulk_B_S-Bulk_B_U
5.14668161284783	4.37006629526932	3.99218564530917	0.000111156112676962	0.00591315509642172	1.02467288381049	ENSG00000120805	Bulk_B_S-Bulk_B_U
7.13258380105573	2.39968669863792	5.29647075532785	5.17274504482067e-07	0.000120507122492443	5.6106443208983	ENSG00000120875	Bulk_B_S-Bulk_B_U
-6.67849580186738	4.78491930888366	-6.15612270550058	9.43684229631992e-09	7.08392295043748e-06	9.30570810344171	ENSG00000121895	Bulk_B_S-Bulk_B_U
-4.09438850536009	6.46072575263579	-5.79524717493816	5.26710173286926e-08	2.09320819454498e-05	8.11901587437584	ENSG00000121966	Bulk_B_S-Bulk_B_U
-1.97069031016851	9.66448813552228	-4.56456931964462	1.18449020370337e-05	0.00113198870274075	2.90361526669305	ENSG00000122026	Bulk_B_S-Bulk_B_U
-3.08479081985681	6.218965780691	-4.08682376981024	7.78260971600149e-05	0.00452330579071854	1.3885892736826	ENSG00000122257	Bulk_B_S-Bulk_B_U
5.7226971364436	4.03760608679107	4.47170851820079	1.72594756651714e-05	0.00152424859599866	2.59791451640052	ENSG00000122873	Bulk_B_S-Bulk_B_U
8.47845225938734	1.7004509294558	6.01245269364521	1.88294687059893e-08	1.0600990881472e-05	8.50466045926858	ENSG00000122877	Bulk_B_S-Bulk_B_U
6.01299758676305	3.17803579630091	4.06140649544043	8.56923470780369e-05	0.00484226382712142	1.23421953496298	ENSG00000123064	Bulk_B_S-Bulk_B_U
-1.99728229420728	8.92338027301039	-4.26770735736069	3.87737007692787e-05	0.00280470602607175	1.8767703643523	ENSG00000123349	Bulk_B_S-Bulk_B_U
4.49190318599679	7.17079915711217	4.66619005167952	7.80146242479952e-06	0.000885826557007488	3.47355804388749	ENSG00000123416	Bulk_B_S-Bulk_B_U
7.37369578903343	0.160715390729898	4.82739542626362	3.97547155226523e-06	0.000514125867357767	3.68100105721819	ENSG00000123685	Bulk_B_S-Bulk_B_U
3.62273990680548	5.62359800048322	3.79676296382569	0.000227913616122866	0.00936039143176951	0.439071040483691	ENSG00000124802	Bulk_B_S-Bulk_B_U
-5.06990566075914	8.4195162257296	-5.35741343227797	3.93696379896811e-07	0.000105950874175106	6.23805151960123	ENSG00000125107	Bulk_B_S-Bulk_B_U
-4.13225096683537	5.9714595929866	-3.89372450018244	0.000160096594794376	0.00735790880565172	0.72918510857287	ENSG00000125347	Bulk_B_S-Bulk_B_U
-6.52580238295756	1.4396616570562	-3.96979006004882	0.000120839572346532	0.00616145019451451	0.852576073465325	ENSG00000125740	Bulk_B_S-Bulk_B_U
-9.10326206979706	-2.13147154394581	-5.50591157576289	2.00948875197032e-07	6.46481238491022e-05	6.15093979612454	ENSG00000125968	Bulk_B_S-Bulk_B_U
6.37242034424232	0.563080067711584	4.12679997097774	6.68348486767063e-05	0.00406789403297142	1.37454779254584	ENSG00000126249	Bulk_B_S-Bulk_B_U
5.41385212012252	4.10113070149802	4.41678256947954	2.15137378745197e-05	0.00170996250682653	2.40009167698821	ENSG00000126953	Bulk_B_S-Bulk_B_U
-7.32465292456455	1.55599753074536	-5.3570966122194	3.94257317391773e-07	0.000105950874175106	5.8190921841255	ENSG00000127528	Bulk_B_S-Bulk_B_U
3.08918355590856	8.08690920753422	3.93147790813535	0.000139298091630913	0.00679645368371495	0.864194152289344	ENSG00000127922	Bulk_B_S-Bulk_B_U
-5.95414595091914	3.66121691310677	-4.91043913805181	2.79371230169034e-06	0.000428961825232272	4.19551024213252	ENSG00000128016	Bulk_B_S-Bulk_B_U
-6.75183389369298	-3.72061994879624	-4.9245048713761	2.63071992636995e-06	0.000413328926105939	4.08300106735185	ENSG00000128218	Bulk_B_S-Bulk_B_U
4.93371002550159	5.77584338692035	3.88195999187691	0.000167160567212209	0.00757944155762204	0.715204806660421	ENSG00000128228	Bulk_B_S-Bulk_B_U
4.46137835578236	5.05301051149367	3.88384092873206	0.000166011573118563	0.00755268813460614	0.714598954392827	ENSG00000128626	Bulk_B_S-Bulk_B_U
3.62255186059305	6.44535088460019	3.97585836549898	0.000118139064953838	0.00607753981962041	0.999264759743593	ENSG00000129197	Bulk_B_S-Bulk_B_U
4.84276590059739	5.71996692863735	5.36705139035915	3.76999722076993e-07	0.000105950874175106	6.02487932000198	ENSG00000129235	Bulk_B_S-Bulk_B_U
-3.61721240507981	5.09131418079069	-4.10822865545748	7.17421216074645e-05	0.00427039448088133	1.44969795269087	ENSG00000129534	Bulk_B_S-Bulk_B_U
3.62673296979052	7.49189855414488	4.75581463735514	5.37226655647883e-06	0.000653964555956234	3.80279082572079	ENSG00000129562	Bulk_B_S-Bulk_B_U
-2.56824606527512	9.30727023647908	-4.0274383154862	9.7398638404735e-05	0.00531975837391519	0.986007568554574	ENSG00000130066	Bulk_B_S-Bulk_B_U
-4.44878796298176	5.3800443967739	-5.35164456582974	4.04033463692629e-07	0.000105950874175106	6.04604997772213	ENSG00000130522	Bulk_B_S-Bulk_B_U
-5.32971427866766	4.92906518418454	-4.1322535075416	6.5455972964835e-05	0.00402493607857866	1.51287502399676	ENSG00000130844	Bulk_B_S-Bulk_B_U
7.83192362222951	-1.54789225184362	6.17089623007317	8.78576944754364e-09	6.98313628089469e-06	9.02689383642819	ENSG00000131016	Bulk_B_S-Bulk_B_U
-2.02196832363779	9.38756701883529	-4.65742409296547	8.08945151294859e-06	0.000903344370602986	3.35138614254114	ENSG00000131051	Bulk_B_S-Bulk_B_U
-5.45665948756932	2.94983504336229	-4.14908408603501	6.13702319414934e-05	0.00393002167769412	1.52498385575438	ENSG00000131370	Bulk_B_S-Bulk_B_U
5.57363191419606	3.27487765403911	4.16443164908322	5.78584368553581e-05	0.00379506407179417	1.52934391212687	ENSG00000131873	Bulk_B_S-Bulk_B_U
4.73807937708835	3.92173490574205	4.60207275377344	1.01600411216598e-05	0.00102449608683483	3.11792631292836	ENSG00000132196	Bulk_B_S-Bulk_B_U
7.29856804958572	4.18736139594936	5.81938233780779	4.70274491913196e-08	1.92556028325185e-05	7.73749957647819	ENSG00000132313	Bulk_B_S-Bulk_B_U
6.16845232490986	6.09876344674295	4.52253162236157	1.40543710231694e-05	0.00127451450513466	2.79746324336429	ENSG00000132334	Bulk_B_S-Bulk_B_U
2.85791102483133	10.1643007169048	5.25201264736707	6.30552754658631e-07	0.000135456430442651	5.73305585048317	ENSG00000132341	Bulk_B_S-Bulk_B_U
-7.90101350336697	-1.62010255598634	-3.95675103430457	0.000126842788683681	0.00634777689145886	0.769252478423917	ENSG00000132359	Bulk_B_S-Bulk_B_U
-1.73826645071394	8.6667813169667	-3.83003720818956	0.000202036976631967	0.00850443497897551	0.375936916917747	ENSG00000132424	Bulk_B_S-Bulk_B_U
4.68714100575701	5.06422762034517	3.84525382192122	0.000191157472844225	0.00818345587589901	0.560333687159537	ENSG00000132463	Bulk_B_S-Bulk_B_U
-2.44109208715588	0.94079213367991	-4.13294121393214	6.52840398220621e-05	0.00402493607857866	1.34630759911481	ENSG00000132465	Bulk_B_S-Bulk_B_U
-1.80328870770441	13.6250131609632	-3.80360092498142	0.000222351451084753	0.00921599020569687	-0.488036856368619	ENSG00000132475	Bulk_B_S-Bulk_B_U
6.18966663175672	5.25271530629539	5.17009204382302	9.05922730706099e-07	0.000174868970532869	5.20298652586689	ENSG00000132646	Bulk_B_S-Bulk_B_U
-5.7818996500768	2.77374929932947	-5.19230720274608	8.21405659363441e-07	0.000165654227900281	5.17966703116243	ENSG00000132819	Bulk_B_S-Bulk_B_U
-4.93038434255125	-0.775216730174536	-4.08142890470582	7.94356712005586e-05	0.00458690080881174	1.1099995917986	ENSG00000133246	Bulk_B_S-Bulk_B_U
-2.16647255723284	8.52115276496777	-4.14390673699936	6.26003075366282e-05	0.00393421095551126	1.51156726384123	ENSG00000133872	Bulk_B_S-Bulk_B_U
4.92055692281671	-1.60218289929265	4.19210388686682	5.20075626887426e-05	0.0034961501843298	1.60391286867968	ENSG00000134061	Bulk_B_S-Bulk_B_U
2.9608166789409	8.58004471680527	4.96782115139859	2.18470665483122e-06	0.000359997028293652	4.64648050856024	ENSG00000134333	Bulk_B_S-Bulk_B_U
-4.08714688643311	5.80883218624337	-4.25707223082953	4.04173274410418e-05	0.00287431014938609	1.94462113103442	ENSG00000134759	Bulk_B_S-Bulk_B_U
-4.00313188735335	6.02576793047091	-3.81718342729362	0.000211683319922881	0.00883083183702223	0.489202747735153	ENSG00000135048	Bulk_B_S-Bulk_B_U
6.00406786089587	1.64725203680809	3.930802613917	0.000139646380715006	0.00679645368371495	0.789635145962976	ENSG00000135069	Bulk_B_S-Bulk_B_U
6.32787593834831	-3.85332409940051	4.41798081736245	2.14109785003894e-05	0.00170996250682653	2.23673930151934	ENSG00000135363	Bulk_B_S-Bulk_B_U
6.50398391678623	1.36255098811902	3.97060963188025	0.000120471437598738	0.00616145019451451	0.874378784808144	ENSG00000135457	Bulk_B_S-Bulk_B_U
5.46354757831327	5.76253874334283	5.90115180955537	3.19747245368765e-08	1.55808554874502e-05	8.13251354230625	ENSG00000135698	Bulk_B_S-Bulk_B_U
